HGT1-4,,HGT1-5,,HGT2-3,,HGT2-4,
X,Y,X,Y,X,Y,X,Y
68.9105576441103,6017.493829631111,24.925057742395254,6739.025161128423,107.16712123445873,2300.554142009014,68.97421249201437,483.23001737550294
70.50192884171216,6018.152161137952,25.17967713401154,6818.551607154768,108.69483758415649,2306.4791255705786,70.50192884171216,495.0799844986341
72.02964519140994,6018.481326891372,24.5431286549708,6769.966741949932,110.22255393385427,2312.404109132145,72.02964519140994,505.94245436150413
73.5573615411077,6030.002128261083,25.56160622143598,6890.441407701764,111.75027028355206,2316.3540981731876,73.5573615411077,507.2591173751862
75.08507789080548,6031.977122781605,25.56160622143598,6946.926250988688,113.27798663324981,2324.9124077621163,75.08507789080548,515.8174269641131
76.63098133990442,6035.833064464528,25.816225613052282,7003.806093179717,114.8057029829476,2336.1040433784074,76.61279424050326,525.3632338133029
78.14051059020102,6042.1812611376345,26.155718135207337,7086.843640575879,116.33341933264538,2337.0915406386684,78.14051059020102,530.9590516214448
79.6682269398988,6051.068736479982,25.56160622143598,7038.565996740901,117.86113568234313,2345.9790159810163,79.6682269398988,547.088173539043
81.19594328959658,6051.068736479982,26.68920638430815,7159.322804567093,119.38885203204092,2353.878994063103,81.19594328959658,557.6214776484921
82.70547253989318,6051.068736479982,27.057495147181726,7219.2779953686495,120.9165683817387,2358.4873146109876,82.72365963929434,570.7881077853053
84.35322374563864,6053.438729904608,27.471251658558202,7276.882002217203,122.44428473143645,2361.77897214519,84.25137598899212,580.3339146344952
85.68815684168408,6057.840146264629,27.85318074598264,7328.890191257611,123.91413303758506,2357.110803278503,85.7790923386899,591.1963844973634
87.2643721231183,6056.774276205934,28.489729225023382,7405.124979749755,125.49971743083202,2370.3372817341187,87.30680868838766,594.1588762781466
88.83452503808545,6066.868692644158,29.053529306459467,7473.064791255705,127.02743378052978,2374.945602282003,88.83452503808545,594.1588762781466
90.36224138778323,6066.868692644158,29.253587399872274,7523.097985775592,128.55515013022756,2382.18724885725,90.36224138778323,594.1588762781466
91.88995773748098,6066.868692644158,29.81738748130836,7575.764506322841,130.08286647992531,2389.4288954324966,91.88995773748098,594.1588762781466
93.41767408717877,6068.843687164679,30.144755270529302,7624.744370431783,131.70151832662893,2402.9717150017896,93.41767408717877,594.1588762781466
94.94539043687652,6074.768670726245,31.106650749968637,7682.41421043102,133.12415365756442,2412.251054336304,94.94539043687652,594.1588762781466
96.4731067865743,6074.110339219404,32.02257328369949,7736.726559745372,134.640553589857,2427.348790226515,96.4731067865743,593.1713790178856
98.00082313627209,6066.868692644158,32.62729433878819,7803.876373443113,136.19373187871642,2445.387073513948,98.00082313627209,589.2213899768412
99.52853948596984,6064.893698123636,33.89460449251476,7849.750109806144,137.7214482284142,2457.237040637079,99.52853948596984,593.8297105247257
101.05625583566763,6058.310383055229,35.237143102855214,7886.058089880384,139.18550973020788,2465.466184472587,101.05625583566763,590.5380529905233
102.58397218536541,6054.360394014186,36.892169148361134,7908.880248784191,140.72231962960626,2483.1000641201044,102.58397218536541,586.258898196058
104.11168853506317,6051.068736479982,38.41988549805892,7894.396955633698,142.17728758169937,2486.861958444906,104.11168853506317,586.258898196058
105.57575003685687,6041.193763877373,39.94760184775669,7874.647010428479,143.88687492540876,2502.2857251766,105.63940488476095,586.258898196058
107.16712123445873,6040.535432370532,41.291426414620474,7837.341558374177,145.36002997690306,2515.8285447458948,107.16712123445873,586.258898196058
108.69483758415649,6031.977122781605,42.62110545972779,7805.851367963635,146.88774632660085,2527.020180362186,108.69483758415649,585.6005666892179
110.22255393385427,6027.368802233721,43.31221523697202,7769.313969333982,148.47002397450208,2535.0142058023903,110.22255393385427,584.9422351823778
111.65933478654622,6017.775971705472,44.58861894039917,7734.482247790233,149.9431790259964,2546.111794060562,111.75027028355206,592.5130475110454
113.27798663324981,6011.5688460695455,45.846284420200874,7707.430807690964,151.47089537569417,2555.3284351563307,113.27798663324981,599.0963625794502
114.8057029829476,6004.98553100114,46.367647936367575,7667.742822564287,153.08954722239775,2557.585571751213,114.8057029829476,610.6171639491604
116.33341933264538,6003.668867987459,47.543747030976164,7623.164374815366,154.39901837928156,2560.7596700877657,116.33341933264538,623.4546283325526
117.86113568234313,6003.668867987459,48.60466116271074,7575.764506322841,156.0540444247875,2576.3950433752307,117.86113568234313,631.6837721680604
119.38885203204092,6003.010536480618,49.62313872917592,7529.845883720709,157.58176077448525,2588.245010498362,119.38885203204092,634.3170981954227
120.9165683817387,5996.427221412212,50.641616295641114,7486.396004269228,159.10947712418303,2593.5116625530864,120.9165683817387,643.8629050446125
122.44428473143645,5995.768889905371,51.64190676270513,7434.6934691427105,160.6371934738808,2590.878336525724,122.44428473143645,651.1045516198592
123.97200108113424,5995.768889905371,52.42395203695517,7384.1900378322225,162.16490982357857,2595.4866570736067,123.97200108113424,665.9170105237718
125.49971743083202,6000.377210453255,52.66038432917031,7339.893732157661,163.69262617327635,2605.3616296762175,125.49971743083202,684.0211269618903
127.02743378052978,6004.3271994943,53.90923182138357,7296.193059751195,165.2203425229741,2605.6907954296366,127.02743378052978,702.7835749068472
128.55515013022756,6009.593851549024,54.970145953118134,7258.777885779086,166.7480588726719,2614.5782707719864,128.55515013022756,721.5460228518041
130.08286647992531,6015.51883511059,55.988623519583314,7210.884268656431,168.27577522236967,2621.161585840391,130.08286647992531,743.9292940843843
131.6105828296231,6018.810492644792,57.04953765131788,7166.721196739207,169.80349157206743,2626.4282378951175,131.6105828296231,765.6542338101244
133.01098948351273,6018.152161137952,58.280198044129975,7126.255753452071,171.2293601651187,2627.2182357033253,133.13829917932088,779.1500297003586
134.66601552901864,6028.685465247401,59.553295002211456,7081.2258783841735,172.858924271463,2638.2782050182486,134.66601552901864,796.2666488782143
136.17554477931526,6036.96163276197,60.88426000384209,7024.920580053659,174.38664062116075,2639.594868031929,136.19373187871642,807.1291187410843
137.7214482284142,6043.1687583978955,62.26317281298486,6987.216139207334,175.91435697085853,2648.8115091276977,137.7214482284142,814.370765316331
139.12185488230384,6044.156255658157,62.99065678903145,6950.184991947549,177.44207332055632,2658.0281502234666,139.24916457811196,815.3582625765921
140.77688092780974,6051.068736479982,64.06005823381989,6931.126294824513,178.9697896702541,2663.294802278191,140.77688092780974,815.0290968231711
142.30459727750753,6053.0437310005045,64.7729925303455,6888.4664131812415,180.49750601995186,2669.8781173465977,142.30459727750753,809.4332790150256
143.83231362720528,6055.018725521027,65.93696689202,6857.430785001613,182.0252223696496,2669.8781173465977,143.83231362720528,807.4582844945053
145.36002997690306,6055.018725521027,66.68263796746771,6817.366610442456,183.55293871934742,2673.82810638764,145.36002997690306,807.4582844945053
146.88774632660085,6055.018725521027,67.41466871836457,6768.48549605954,185.20796476485333,2673.82810638764,146.88774632660085,807.4582844945053
148.4154626762986,6055.018725521027,68.08304462135735,6723.225204964248,186.5174359217371,2682.8566527671683,148.4154626762986,807.4582844945053
149.9431790259964,6051.727067986823,68.78324794830218,6671.71076455397,188.13608776844075,2693.57805159286,149.9431790259964,806.1416214808232
151.47089537569417,6051.068736479982,69.28339318183416,6611.967180308185,189.6638041181385,2693.57805159286,151.47089537569417,800.5458036726777
152.99861172539192,6051.068736479982,69.73807066686328,6555.186087843182,191.19152046783626,2696.8697091270624,152.99861172539192,799.5583064124166
154.39901837928156,6039.218769356852,70.19274815189237,6497.417498117918,192.71923681753407,2701.478029674947,154.5263280750897,800.5458036726777
156.0540444247875,6037.902106343171,70.75654823332846,6444.092646063828,194.24695316723182,2701.478029674947,156.0540444247875,808.1166160013454
157.58176077448525,6030.002128261083,71.01116762494476,6399.984435105507,195.90197921273773,2698.5155378941636,157.58176077448525,814.699931069752
159.10947712418303,6027.368802233721,71.96599034350587,6358.180384421128,197.3023858666274,2709.3780077570336,159.10947712418303,817.3332570971161
160.50988377807266,6015.51883511059,73.17543245368327,6330.201295380402,198.83010221632514,2717.2779858391204,160.6371934738808,825.8915666860412
162.16490982357857,6019.468824151633,74.19391002014845,6291.140292641193,200.3578185660229,2730.4446159759336,162.16490982357857,839.7165283296945
163.69262617327635,6019.468824151633,75.50338117703225,6271.1395544809875,201.8855349157207,2733.077942003296,163.69262617327635,845.6415118912591
165.2203425229741,6019.468824151633,77.09020559978381,6234.743226888513,203.41325126541847,2732.090444743035,165.2203425229741,855.8456502472891
166.7480588726719,6019.468824151633,78.24235834684754,6200.773321135538,204.98340418038566,2745.8056844688817,166.7480588726719,869.9997776443633
168.27577522236967,6019.468824151633,79.45604411355188,6170.226739218134,206.45049686541284,2758.47072869572,168.27577522236967,879.2164187401304
169.80349157206743,6018.810492644792,79.97740762971858,6132.889938044459,207.9964003145118,2767.969511865849,169.80349157206743,892.0538831235226
171.45851761757336,6016.506332370851,81.1413819913931,6109.190003798197,209.52411666420954,2768.6278433726893,171.3312079217652,900.2830269590304
172.76798877445717,6017.775971705472,82.72365963929434,6099.126936479348,211.05183301390736,2773.236163920572,172.858924271463,901.2705242192915
174.38664062116075,6017.493829631111,84.12406629318397,6084.24864442475,212.5795493636051,2780.4778104958204,174.38664062116075,907.8538392876981
175.91435697085853,6015.51883511059,85.7790923386899,6032.6354542884455,214.10726571330287,2783.7694680300247,175.91435697085853,910.1579995616394
177.44207332055632,6015.51883511059,87.17949899257951,6011.075097439416,215.63498206300068,2796.277766659994,177.44207332055632,910.1579995616394
178.9697896702541,6015.51883511059,88.83452503808545,5986.552248809603,217.16269841269843,2804.1777447420827,178.9697896702541,909.4996680547993
180.49750601995186,6015.51883511059,90.08943489676577,5959.654704387258,218.79226251904277,2799.4377578928306,180.49750601995186,903.2455187398136
182.0252223696496,6014.202172096909,91.54440284885885,5937.083338438437,220.21813111209394,2812.0777228241695,182.0252223696496,900.2830269590304
183.55293871934742,6012.227177576387,93.10849339735898,5911.690551746014,221.8731571575999,2805.165242002344,183.55293871934742,902.2580214795526
185.08065506904518,6015.51883511059,94.69077104526025,5893.727506345077,223.18262831448368,2802.484892295921,185.08065506904518,901.5996899727106
186.60837141874293,6015.51883511059,96.15483254705393,5858.013022098973,224.80128016118726,2802.8610817284007,186.60837141874293,900.2830269590304
188.13608776844075,6015.51883511059,97.10965526561506,5813.191618674909,226.32899651088508,2799.5694241941983,188.13608776844075,900.2830269590304
189.6638041181385,6015.51883511059,98.29787909315775,5776.544498127448,227.85671286058283,2792.3277776189516,189.6638041181385,900.2830269590304
191.19152046783626,6016.835498124271,98.76468131112097,5738.361270730691,229.3844292102806,2789.0361200847474,191.19152046783626,897.320535178249
192.8101723145399,6017.775971705472,99.78315887758615,5698.038465936705,230.9121455599784,2793.6444406326336,192.71923681753407,894.3580433974657
194.156017670226,6023.418813192677,100.80163644405133,5646.194859773006,232.43986190967615,2800.2277557010384,194.24695316723182,894.3580433974657
195.77466951692958,6031.318791274764,101.8201140105165,5603.238728951656,233.9675782593739,2800.2277557010384,195.77466951692958,894.3580433974657
197.3023858666274,6036.585443329489,102.88102814225107,5553.8090049797065,235.49529460907172,2802.8610817284007,197.3023858666274,897.320535178249
198.83010221632514,6041.852095384214,104.11168853506317,5507.155245528269,237.1139464557753,2802.484892295921,198.83010221632514,900.6121927124514
200.48512826183105,6040.206266617112,105.38478549314465,5456.990384707014,238.4488795518207,2801.017753509246,200.3578185660229,902.2580214795526
201.79459941871488,6047.118747438939,106.65788245122613,5412.750507447326,240.07844365816504,2812.0777228241695,201.8855349157207,902.2580214795526
203.41325126541847,6054.360394014186,107.98884745285679,5371.311531507649,241.6061600078628,2812.0777228241695,203.41325126541847,902.2580214795526
204.94096761511622,6051.068736479982,109.33138606319724,5334.145725530556,243.13387635756055,2812.0777228241695,204.94096761511622,901.9288557261316
206.46868396481403,6051.068736479982,110.19709199469264,5306.100803339146,244.66159270725836,2812.0777228241695,206.46868396481403,899.2955296987693
207.9964003145118,6051.068736479982,111.3683411961276,5288.7208515585535,246.18930905695612,2812.0777228241695,207.9964003145118,894.3580433974657
209.3968069684014,6039.218769356852,112.38681876259278,5250.537624161798,247.71702540665387,2812.0777228241695,209.52411666420954,894.3580433974657
211.05183301390736,6043.1687583978955,113.65991572067426,5226.398802244309,249.2447417563517,2812.0777228241695,211.05183301390736,894.3580433974657
212.5795493636051,6043.1687583978955,114.61473843923537,5190.464874162592,250.77245810604944,2812.0777228241695,212.5795493636051,890.0788886030005
214.10726571330287,6043.1687583978955,115.95149024522092,5172.196174847765,252.3001744557472,2812.0777228241695,214.10726571330287,884.4830707948568
215.63498206300068,6040.535432370532,116.86812005503958,5148.891239505607,253.827890805445,2812.0777228241695,215.63498206300068,876.9122584661891
217.16269841269843,6033.952117302127,118.37037446557574,5130.721289916806,255.35560715514276,2812.0777228241695,217.16269841269843,876.5830927127681
218.6904147623962,6028.027133740562,119.89809081527349,5112.94633923211,256.8833235048405,2812.7360543310097,218.6904147623962,876.5830927127681
220.30906660909977,6023.418813192677,121.42580716497127,5107.021355670545,258.41103985453833,2819.3193693994162,220.21813111209394,872.9622694251466
221.6185377659836,6016.506332370851,122.95352351466906,5105.704692656864,259.9387562042361,2819.9777009062564,221.74584746179175,864.4039598362178
223.2735638114895,6017.493829631111,124.48123986436681,5110.313013204747,261.46647255393384,2819.9777009062564,223.2735638114895,848.6040036720424
224.80128016118726,6011.5688460695455,126.0089562140646,5123.47964334156,262.99418890363165,2819.9777009062564,224.67397046537917,845.4769290145505
226.45630620669323,5990.337654973936,127.53667256376238,5138.621267998894,264.5219052533294,2819.9777009062564,225.43782864022802,818.814502987505
227.765777363577,5966.990398320625,129.06438891346014,5159.687876217793,266.04962160302716,2819.9777009062564,226.71092559830953,819.9665831244765
228.20226774920496,5929.74764450507,130.5011697661521,5174.735453517007,267.577337952725,2817.344374878896,227.72940316477468,794.949985864534
229.51173890608874,5906.674692646275,132.06526031465222,5195.0496828709465,269.10505430242273,2812.0777228241695,229.12980981866434,797.5833118918963
230.53021647255395,5878.585881687742,133.64753796255346,5218.279380326609,270.6327706521205,2812.0777228241695,230.6575261683621,790.6708310700687
231.87606182824004,5864.290683253489,135.17525431225124,5228.812684436058,272.1604870018183,2812.0777228241695,232.18524251805985,790.0124995632286
233.45833947614136,5844.68180908545,136.70297066194902,5226.8376899155355,273.68820335151605,2812.0777228241695,233.71295886775766,790.6708310700687
234.92240097793507,5830.856847441798,138.23068701164678,5207.087744710318,275.2159197012138,2817.344374878896,235.1388274608089,786.9183414810777
236.38646247972872,5818.019383058406,139.66292108948846,5181.083650190113,276.7436360509116,2823.9276899473007,236.36100054056715,773.0933798374263
238.04148852523468,5808.144410455797,140.75869382840858,5156.678360757951,278.2713524006094,2827.877678988345,237.78686913361838,782.441687234561
239.56920487493244,5796.952774839507,142.30459727750753,5133.354615944169,279.79906875030713,2827.877678988345,239.31458548331614,790.0124995632286
241.0969212246302,5786.419470730057,143.45038453978086,5098.133880328196,281.32678510000494,2827.877678988345,240.8423018330139,795.6083173713741
242.624637574328,5783.127813195853,144.85079119367046,5078.054769369558,282.91815629760674,2825.902684467823,242.3700181827117,790.0124995632286
244.08869907612166,5772.594509086403,145.94565457762053,5050.141513479515,284.38221779940045,2838.410983097794,243.89773453240946,792.3166598371699
245.68007027372352,5771.277846072723,147.39698510983342,5033.288226904396,285.90993414909826,2847.627624193563,245.4254508821072,797.5833118918963
247.20778662342133,5764.0361994974755,148.87014016132773,4998.678799116204,287.437650498796,2847.627624193563,246.95316723180503,795.2791516179532
248.73550297311908,5758.769547442751,149.48850154096726,4964.2574660442515,288.9653668484938,2850.260950220925,248.35357388569463,787.4888954536727
250.26321932281684,5754.819558401708,150.96165659246157,4942.438478960391,290.4930831981915,2851.5776132346055,249.37205145215984,771.2500516182718
251.79093567251465,5749.552906346982,152.3620632463512,4908.644128275907,292.02079954788934,2847.627624193563,250.77245810604944,775.8583721661544
253.3186520222124,5741.652928264895,153.27869305616986,4883.451975947473,293.5485158975871,2849.602618714085,252.3001744557472,775.8583721661544
254.84636837191016,5739.019602237532,154.79913456610717,4860.993466828396,295.07623224728485,2851.5776132346055,253.827890805445,775.8583721661544
256.37408472160797,5737.044607717011,155.87581085065605,4840.002096495992,296.60394859698266,2851.5776132346055,255.35560715514276,786.0625105221861
257.8108655742999,5725.47678266824,157.23620588586314,4818.107871525636,298.1316649466804,2851.5776132346055,256.8833235048405,792.6458255905909
259.4295174210035,5719.927988539155,158.85485773256673,4804.188862523863,299.65938129637817,2859.477591316694,258.41103985453833,800.2166379192568
260.9572337707013,5715.977999498111,160.3825740822645,4794.313889921254,301.187097646076,2859.477591316694,259.9387562042361,808.7749475081873
262.48495012039905,5712.0280104570675,161.91029043196227,4791.02223238705,302.71481399577374,2863.4275803577366,261.46647255393384,818.3207543573753
264.07053451364595,5698.801532001451,163.4198196822589,4779.73654941264,304.2425303454715,2863.4275803577366,262.99418890363165,818.3207543573753
265.5403828197946,5696.228054292893,164.96572313135783,4769.955624168151,305.7702466951693,2863.4275803577366,264.5219052533294,813.7124338094909
267.06809916949237,5681.0864296355585,166.4934394810556,4763.372309099745,307.29796304486706,2862.1109173440564,266.04962160302716,820.9540803847358
268.68675101619596,5656.069832375615,168.02115583075337,4763.372309099745,308.8256793945648,2860.794254330376,267.577337952725,828.1957269599843
270.1235318688879,5630.789902512935,169.54887218045116,4763.372309099745,310.3533957442626,2867.377569398781,269.10505430242273,829.1832242202454
271.3329739790653,5612.126204294004,171.0765885301489,4762.0556460860635,311.9720475909662,2873.020410885987,270.6327706521205,829.1832242202454
272.92434517666715,5599.453322787323,172.6043048798467,4751.5223419766135,313.28151874785,2876.265044741129,272.1604870018183,824.24573791894
274.45206152636496,5585.62836114367,174.13202122954448,4735.722385812439,314.93654479335595,2883.1775255629564,273.68820335151605,823.2582406586789
275.85246818025456,5573.613811143829,175.60517628103875,4722.179566243147,316.4642611430537,2885.810851590317,275.2159197012138,823.2582406586789
277.50749422576047,5569.828404979496,177.18745392894002,4709.389125538814,317.99197749275146,2890.419172138203,276.7436360509116,823.2582406586789
279.1625202712664,5562.257592650828,178.7151702786378,4691.614174854118,319.51969384244927,2895.0274926860875,278.2713524006094,822.599909151837
280.56292692515603,5561.270095390567,180.24288662833555,4672.522561155741,321.047410192147,2895.0274926860875,279.79906875030713,810.4207762752849
